,Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,x,y,January_Popular_Score,February_Popular_Score,March_Popular_Score,April_Popular_Score,May_Popular_Score,June_Popular_Score,July_Popular_Score,August_Popular_Score,September_Popular_Score,October_Popular_Score,November_Popular_Score,December_Popular_Score
104,2019,218,106205,106205,330 Lygon Street CARLTON 3053,Carlton,DOC Delicatessen,4129,Other Specialised Food Retailing,Seats - Indoor,6,144.96748,-37.79926,118.974,161.969,294.372,215.296,242.585,124.692,152.938,260.736,202.097,194.34,156.832,116.523
105,2019,218,106206,106206,326-328 Lygon Street CARLTON 3053,Carlton,DOC Espresso,4511,Cafes and Restaurants,Seats - Indoor,50,144.96747,-37.79932,119.629,162.919,296.085,216.484,243.842,125.271,153.732,262.151,203.218,195.421,157.729,117.151
106,2019,218,106206,106206,326-328 Lygon Street CARLTON 3053,Carlton,DOC Espresso,4511,Cafes and Restaurants,Seats - Outdoor,60,144.96747,-37.79932,119.629,162.919,296.085,216.484,243.842,125.271,153.732,262.151,203.218,195.421,157.729,117.151
107,2019,218,106209,106209,320 Lygon Street CARLTON 3053,Carlton,Donnini's,4511,Cafes and Restaurants,Seats - Indoor,70,144.9675,-37.79954,120.122,163.567,296.877,216.925,243.977,125.313,153.986,262.491,203.664,195.934,158.332,117.618
108,2019,218,106209,106209,320 Lygon Street CARLTON 3053,Carlton,Donnini's,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9675,-37.79954,120.122,163.567,296.877,216.925,243.977,125.313,153.986,262.491,203.664,195.934,158.332,117.618
109,2019,218,106210,106210,316-318 Lygon Street CARLTON 3053,Carlton,Copperwood,4511,Cafes and Restaurants,Seats - Indoor,160,144.96759,-37.79963,88.957,117.47,233.12,180.716,231.555,119.787,129.192,229.049,166.459,154.907,111.365,76.998
110,2019,218,106210,106210,316-318 Lygon Street CARLTON 3053,Carlton,Copperwood,4511,Cafes and Restaurants,Seats - Outdoor,33,144.96759,-37.79963,88.957,117.47,233.12,180.716,231.555,119.787,129.192,229.049,166.459,154.907,111.365,76.998
111,2019,218,106212,106212,306-308 Lygon Street CARLTON 3053,Carlton,St. Charly,4511,Cafes and Restaurants,Seats - Indoor,64,144.96742,-37.79979,91.913,121.249,239.988,185.946,237.829,123.134,132.955,235.428,171.32,159.559,114.983,79.649
112,2019,218,106212,106212,306-308 Lygon Street CARLTON 3053,Carlton,St. Charly,4511,Cafes and Restaurants,Seats - Outdoor,32,144.96742,-37.79979,91.913,121.249,239.988,185.946,237.829,123.134,132.955,235.428,171.32,159.559,114.983,79.649
113,2019,218,106215,106215,298 Lygon Street CARLTON 3053,Carlton,Carlton Yacht Club Bar,4520,"Pubs, Taverns and Bars",Seats - Outdoor,40,144.96738,-37.79999,91.86,120.769,238.378,185.136,235.996,123.494,133.539,234.348,170.786,159.343,115.479,81.577
114,2019,219,108188,108188,319-323 Rathdowne Street CARLTON 3053,Carlton,East Imperial,4511,Cafes and Restaurants,Seats - Indoor,100,144.96988,-37.79918,71.193,68.193,91.278,80.96,84.797,67.714,72.442,85.293,74.818,80.271,76.579,71.149
115,2019,223,103070,103070,63 Elgin Street CARLTON 3053,Carlton,Soap Bar,9531,Laundry and Dry-Cleaning Services,Seats - Indoor,20,144.97242,-37.7979,32.364,42.312,85.648,68.51,91.448,48.225,49.77,87.744,62.405,57.524,39.424,25.901
116,2019,223,103070,103070,63 Elgin Street CARLTON 3053,Carlton,Soap Bar,9531,Laundry and Dry-Cleaning Services,Seats - Outdoor,6,144.97242,-37.7979,32.364,42.312,85.648,68.51,91.448,48.225,49.77,87.744,62.405,57.524,39.424,25.901
117,2019,223,103086,103086,109 Elgin Street CARLTON 3053,Carlton,Abla's Restaurant,4511,Cafes and Restaurants,Seats - Indoor,75,144.97103,-37.79781,38.792,50.711,102.633,82.112,109.588,57.827,59.686,105.165,74.799,68.954,47.27,31.09
118,2019,224,108247,108247,114-116 Rathdowne Street CARLTON 3053,Carlton,Paris Go Bistro,4511,Cafes and Restaurants,Seats - Indoor,50,144.97088,-37.79696,85.194,81.327,99.901,87.438,93.233,76.051,77.141,90.513,82.84,89.391,84.285,80.615
119,2019,224,108247,108247,114-116 Rathdowne Street CARLTON 3053,Carlton,Paris Go Bistro,4511,Cafes and Restaurants,Seats - Outdoor,4,144.97088,-37.79696,85.194,81.327,99.901,87.438,93.233,76.051,77.141,90.513,82.84,89.391,84.285,80.615
120,2019,225,108238,108238,154-156 Rathdowne Street CARLTON 3053,Carlton,Carlton Wok,4512,Takeaway Food Services,Seats - Indoor,24,144.97107,-37.79586,73.14,70.052,86.699,75.757,81.133,65.663,66.623,78.742,71.72,77.201,72.501,69.096
121,2019,225,108239,108239,138-150 Rathdowne Street CARLTON 3053,Carlton,Bloom Coffee Bar,4511,Cafes and Restaurants,Seats - Indoor,22,144.97104,-37.79605,75.0,71.799,88.769,77.583,83.039,67.28,68.261,80.595,73.457,79.098,74.324,70.87
122,2019,225,108239,108239,138-150 Rathdowne Street CARLTON 3053,Carlton,Bloom Coffee Bar,4511,Cafes and Restaurants,Seats - Outdoor,6,144.97104,-37.79605,75.0,71.799,88.769,77.583,83.039,67.28,68.261,80.595,73.457,79.098,74.324,70.87
123,2019,225,108239,108239,138-150 Rathdowne Street CARLTON 3053,Carlton,Ziyka,4511,Cafes and Restaurants,Seats - Indoor,8,144.97104,-37.79605,75.0,71.799,88.769,77.583,83.039,67.28,68.261,80.595,73.457,79.098,74.324,70.87
124,2019,226,108228,108228,180 Rathdowne Street CARLTON 3053,Carlton,Osc&r On Rathdowne,4511,Cafes and Restaurants,Seats - Indoor,30,144.97119,-37.79514,66.728,63.999,79.453,69.375,74.433,60.044,60.928,72.228,65.658,70.604,66.196,62.989
125,2019,226,108228,108228,180 Rathdowne Street CARLTON 3053,Carlton,Osc&r On Rathdowne,4511,Cafes and Restaurants,Seats - Outdoor,6,144.97119,-37.79514,66.728,63.999,79.453,69.375,74.433,60.044,60.928,72.228,65.658,70.604,66.196,62.989
126,2019,226,108229,108229,178 Rathdowne Street CARLTON 3053,Carlton,Sushi Ten,4511,Cafes and Restaurants,Seats - Indoor,26,144.97118,-37.79519,67.148,64.398,79.934,69.798,74.88,60.414,61.304,72.662,66.059,71.039,66.61,63.389
127,2019,226,108230,108230,176 Rathdowne Street CARLTON 3053,Carlton,Bangkok Rain,4511,Cafes and Restaurants,Seats - Indoor,23,144.97118,-37.79523,67.456,64.687,80.278,70.102,75.197,60.682,61.576,72.971,66.348,71.354,66.912,63.681
128,2019,226,108230,108230,176 Rathdowne Street CARLTON 3053,Carlton,Bangkok Rain,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97118,-37.79523,67.456,64.687,80.278,70.102,75.197,60.682,61.576,72.971,66.348,71.354,66.912,63.681
129,2019,226,108231,108231,174 Rathdowne Street CARLTON 3053,Carlton,Zikya Pizza Cottage,4512,Takeaway Food Services,Seats - Indoor,15,144.97117,-37.79528,67.884,65.092,80.768,70.532,75.651,61.06,61.959,73.412,66.756,71.797,67.334,64.089
130,2019,226,108232,108232,172 Rathdowne Street CARLTON 3053,Carlton,Fu Lu Chinese Cafe,4511,Cafes and Restaurants,Seats - Indoor,20,144.97116,-37.79532,68.238,65.428,81.174,70.889,76.028,61.373,62.276,73.778,67.095,72.165,67.683,64.426
131,2019,226,108232,108232,172 Rathdowne Street CARLTON 3053,Carlton,Fu Lu Chinese Cafe,4511,Cafes and Restaurants,Seats - Outdoor,4,144.97116,-37.79532,68.238,65.428,81.174,70.889,76.028,61.373,62.276,73.778,67.095,72.165,67.683,64.426
132,2019,226,108233,108233,168-170 Rathdowne Street CARLTON 3053,Carlton,The Olive Jar,4511,Cafes and Restaurants,Seats - Indoor,75,144.97115,-37.79538,68.755,65.917,81.76,71.405,76.571,61.827,62.736,74.306,67.585,72.697,68.191,64.918
133,2019,226,108233,108233,168-170 Rathdowne Street CARLTON 3053,Carlton,The Olive Jar,4511,Cafes and Restaurants,Seats - Outdoor,9,144.97115,-37.79538,68.755,65.917,81.76,71.405,76.571,61.827,62.736,74.306,67.585,72.697,68.191,64.918
134,2019,226,108234,108234,166 Rathdowne Street CARLTON 3053,Carlton,Moretons Brasserie,4511,Cafes and Restaurants,Seats - Indoor,38,144.97114,-37.79544,69.278,66.411,82.354,71.927,77.12,62.286,63.201,74.84,68.081,73.237,68.706,65.416
135,2019,226,108235,108235,164 Rathdowne Street CARLTON 3053,Carlton,Cure Bar & Eatery,4511,Cafes and Restaurants,Seats - Indoor,35,144.97113,-37.79548,69.646,66.759,82.773,72.296,77.508,62.61,63.529,75.218,68.431,73.617,69.068,65.765
136,2019,226,108236,108236,160-162 Rathdowne Street CARLTON 3053,Carlton,Calrton Pizzeria Bar and Restaurant,4511,Cafes and Restaurants,Seats - Indoor,20,144.97112,-37.79554,70.181,67.264,83.378,72.828,78.068,63.079,64.005,75.761,68.937,74.167,69.594,66.275
137,2019,226,108236,108236,160-162 Rathdowne Street CARLTON 3053,Carlton,Calrton Pizzeria Bar and Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97112,-37.79554,70.181,67.264,83.378,72.828,78.068,63.079,64.005,75.761,68.937,74.167,69.594,66.275
138,2019,228,101450,101450,223-227 Canning Street CARLTON 3053,Carlton,Dan O'Connell Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,75,144.97339,-37.79303,48.693,46.64,57.718,50.423,54.004,43.687,44.323,52.4,47.733,51.381,48.251,45.962
139,2019,228,101450,101450,223-227 Canning Street CARLTON 3053,Carlton,Dan O'Connell Hotel,4520,"Pubs, Taverns and Bars",Seats - Outdoor,20,144.97339,-37.79303,48.693,46.64,57.718,50.423,54.004,43.687,44.323,52.4,47.733,51.381,48.251,45.962
140,2019,230,106969,106969,237-239 Nicholson Street CARLTON 3053,Carlton,French Lettuce,4512,Takeaway Food Services,Seats - Indoor,12,144.97514,-37.7944,49.485,47.228,57.963,50.726,54.068,44.109,44.736,52.474,48.057,51.87,48.924,46.775
141,2019,230,106969,106969,237-239 Nicholson Street CARLTON 3053,Carlton,French Lettuce,4512,Takeaway Food Services,Seats - Outdoor,9,144.97514,-37.7944,49.485,47.228,57.963,50.726,54.068,44.109,44.736,52.474,48.057,51.87,48.924,46.775
142,2019,232,106944,106944,161-163 Nicholson Street CARLTON 3053,Carlton,Ethos Foodstore,4511,Cafes and Restaurants,Seats - Indoor,60,144.9748,-37.79639,32.03,37.981,69.754,56.533,72.931,41.4,42.421,70.068,51.99,49.411,36.559,27.29
143,2019,232,106956,106956,191 Nicholson Street CARLTON 3053,Carlton,Scopri Italian Food & Wine,4511,Cafes and Restaurants,Seats - Indoor,60,144.97492,-37.79569,30.647,36.448,67.2,54.43,70.321,39.795,40.782,67.555,50.042,47.502,35.049,26.066
144,2019,239,107548,107548,222-224 Pelham Street MELBOURNE 3000,Carlton,Books N Bites Cafe,4511,Cafes and Restaurants,Seats - Indoor,60,144.95833,-37.80169,109.533,109.29,122.923,112.243,108.239,106.518,117.812,119.948,105.442,113.88,114.643,113.528
145,2019,239,107548,107548,222-224 Pelham Street MELBOURNE 3000,Carlton,Books N Bites Cafe,4511,Cafes and Restaurants,Seats - Outdoor,12,144.95833,-37.80169,109.533,109.29,122.923,112.243,108.239,106.518,117.812,119.948,105.442,113.88,114.643,113.528
146,2019,240,101052,101052,212 Berkeley Street CARLTON 3053,Carlton,Haymarket Place,4511,Cafes and Restaurants,Seats - Indoor,47,144.959,-37.80052,42.352,62.267,119.269,96.301,111.767,60.02,65.338,116.426,92.554,90.112,61.745,38.871
147,2019,240,101052,101052,212 Berkeley Street CARLTON 3053,Carlton,Haymarket Place,4511,Cafes and Restaurants,Seats - Outdoor,10,144.959,-37.80052,42.352,62.267,119.269,96.301,111.767,60.02,65.338,116.426,92.554,90.112,61.745,38.871
148,2019,240,104466,104466,153-163 Barry Street CARLTON 3053,Carlton,Baretto Cafe,4511,Cafes and Restaurants,Seats - Indoor,120,144.95928,-37.80023,42.797,62.862,120.724,97.33,113.334,60.696,66.074,117.888,93.433,90.823,62.235,39.187
149,2019,240,104466,104466,153-163 Barry Street CARLTON 3053,Carlton,Baretto Cafe,4511,Cafes and Restaurants,Seats - Outdoor,15,144.95928,-37.80023,42.797,62.862,120.724,97.33,113.334,60.696,66.074,117.888,93.433,90.823,62.235,39.187
150,2019,240,107550,107550,156-180 Berkeley Street CARLTON 3053,Carlton,Cafe  Commercio,4511,Cafes and Restaurants,Seats - Indoor,115,144.95882,-37.80156,111.231,117.555,148.419,127.005,125.824,109.813,123.859,139.732,118.241,124.131,122.735,116.233
151,2019,240,107550,107550,156-180 Berkeley Street CARLTON 3053,Carlton,Cafe  Commercio,4511,Cafes and Restaurants,Seats - Outdoor,20,144.95882,-37.80156,111.231,117.555,148.419,127.005,125.824,109.813,123.859,139.732,118.241,124.131,122.735,116.233
152,2019,240,107551,107551,196-198 Pelham Street CARLTON 3053,Carlton,The Dumplings & Tea Co,4511,Cafes and Restaurants,Seats - Indoor,24,144.95923,-37.80186,118.105,124.784,157.487,134.86,133.632,116.674,131.53,148.294,125.552,131.829,130.327,123.402
153,2019,240,107551,107551,196-198 Pelham Street CARLTON 3053,Carlton,The Dumplings & Tea Co,4511,Cafes and Restaurants,Seats - Outdoor,8,144.95923,-37.80186,118.105,124.784,157.487,134.86,133.632,116.674,131.53,148.294,125.552,131.829,130.327,123.402
154,2019,242,101255,101255,197-235 Bouverie Street CARLTON 3053,Carlton,The Graduate Union of the University of Melbourne,4400,Accommodation,Seats - Indoor,200,144.96162,-37.80104,66.07,93.996,199.0,156.076,203.894,101.591,107.687,200.151,144.115,132.687,88.461,54.31
155,2019,242,101255,101255,197-235 Bouverie Street CARLTON 3053,Carlton,The Graduate Union of the University of Melbourne,4400,Accommodation,Seats - Outdoor,30,144.96162,-37.80104,66.07,93.996,199.0,156.076,203.894,101.591,107.687,200.151,144.115,132.687,88.461,54.31
156,2019,243,104453,104453,163 Grattan Street CARLTON 3053,Carlton,Animal Orchestra,4511,Cafes and Restaurants,Seats - Indoor,48,144.96342,-37.8006,181.84,174.733,213.595,185.767,193.696,157.463,161.574,183.374,175.823,191.321,184.162,173.495
157,2019,243,104453,104453,163 Grattan Street CARLTON 3053,Carlton,Animal Orchestra,4511,Cafes and Restaurants,Seats - Outdoor,88,144.96342,-37.8006,181.84,174.733,213.595,185.767,193.696,157.463,161.574,183.374,175.823,191.321,184.162,173.495
158,2019,243,104455,104455,167 Grattan Street CARLTON 3053,Carlton,Mantra Lounge,4511,Cafes and Restaurants,Seats - Outdoor,34,144.9633,-37.80058,176.227,169.465,207.607,180.569,188.584,152.902,156.849,178.146,170.828,185.789,178.702,168.07
159,2019,243,104455,104455,167 Grattan Street CARLTON 3053,Carlton,Mantra Lounge,4511,Cafes and Restaurants,Seats - Indoor,32,144.9633,-37.80058,176.227,169.465,207.607,180.569,188.584,152.902,156.849,178.146,170.828,185.789,178.702,168.07
160,2019,243,105654,105654,22-40 Lincoln Square North CARLTON 3053,Carlton,Lincoln Bakery Cafe,4511,Cafes and Restaurants,Seats - Outdoor,36,144.96273,-37.80134,167.362,165.882,206.865,178.032,181.323,146.228,152.303,182.107,170.792,185.043,172.781,161.136
161,2019,243,109327,109327,701-713 Swanston Street CARLTON 3053,Carlton,Rydges on Swanston,4400,Accommodation,Seats - Indoor,110,144.96338,-37.80142,102.89,127.76,205.581,172.359,186.17,117.71,125.69,192.995,167.281,171.234,131.573,98.224
162,2019,243,109327,109327,701-713 Swanston Street CARLTON 3053,Carlton,Rydges on Swanston,4400,Accommodation,Seats - Outdoor,25,144.96338,-37.80142,102.89,127.76,205.581,172.359,186.17,117.71,125.69,192.995,167.281,171.234,131.573,98.224
163,2019,243,109329,109329,723-741 Swanston Street CARLTON 3053,Carlton,Cafe Fillings,4511,Cafes and Restaurants,Seats - Indoor,34,144.96339,-37.80087,187.335,181.383,228.739,197.631,211.744,167.408,171.053,204.806,187.009,200.588,188.027,177.016
164,2019,243,109329,109329,723-741 Swanston Street CARLTON 3053,Carlton,Cafe Fillings,4511,Cafes and Restaurants,Seats - Outdoor,22,144.96339,-37.80087,187.335,181.383,228.739,197.631,211.744,167.408,171.053,204.806,187.009,200.588,188.027,177.016
165,2019,243,109330,109330,743-751 Swanston Street CARLTON 3053,Carlton,Lanzhou Beef Noodle Bar,4511,Cafes and Restaurants,Seats - Indoor,44,144.96364,-37.80062,192.536,184.698,224.765,195.52,203.247,166.119,170.507,193.155,185.205,201.747,194.493,183.83
166,2019,243,109330,109330,743-751 Swanston Street CARLTON 3053,Carlton,Lanzhou Beef Noodle Bar,4511,Cafes and Restaurants,Seats - Outdoor,40,144.96364,-37.80062,192.536,184.698,224.765,195.52,203.247,166.119,170.507,193.155,185.205,201.747,194.493,183.83
167,2019,243,109330,109330,743-751 Swanston Street CARLTON 3053,Carlton,KFC Carlton,4511,Cafes and Restaurants,Seats - Indoor,22,144.96364,-37.80062,192.536,184.698,224.765,195.52,203.247,166.119,170.507,193.155,185.205,201.747,194.493,183.83
168,2019,243,109330,109330,743-751 Swanston Street CARLTON 3053,Carlton,KFC Carlton,4511,Cafes and Restaurants,Seats - Outdoor,15,144.96364,-37.80062,192.536,184.698,224.765,195.52,203.247,166.119,170.507,193.155,185.205,201.747,194.493,183.83
169,2019,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Rakuzen Simple Japanese,4511,Cafes and Restaurants,Seats - Indoor,36,144.9651,-37.80077,129.0,125.74,171.979,150.361,158.642,122.954,132.269,159.895,138.964,148.0,139.695,127.847
170,2019,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Rakuzen Simple Japanese,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9651,-37.80077,129.0,125.74,171.979,150.361,158.642,122.954,132.269,159.895,138.964,148.0,139.695,127.847
171,2019,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Domino's Pizza,4512,Takeaway Food Services,Seats - Indoor,15,144.9651,-37.80077,129.0,125.74,171.979,150.361,158.642,122.954,132.269,159.895,138.964,148.0,139.695,127.847
172,2019,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Domino's Pizza,4512,Takeaway Food Services,Seats - Outdoor,10,144.9651,-37.80077,129.0,125.74,171.979,150.361,158.642,122.954,132.269,159.895,138.964,148.0,139.695,127.847
173,2019,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Rice Bar Not Only Rice,4511,Cafes and Restaurants,Seats - Indoor,58,144.9651,-37.80077,129.0,125.74,171.979,150.361,158.642,122.954,132.269,159.895,138.964,148.0,139.695,127.847
174,2019,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Rice Bar Not Only Rice,4511,Cafes and Restaurants,Seats - Outdoor,40,144.9651,-37.80077,129.0,125.74,171.979,150.361,158.642,122.954,132.269,159.895,138.964,148.0,139.695,127.847
175,2019,245,109360,109360,680-682 Swanston Street CARLTON 3053,Carlton,Colourful Yunnan Restaurant,4511,Cafes and Restaurants,Seats - Indoor,150,144.96424,-37.80063,73.168,91.173,169.274,137.365,171.538,91.507,96.486,144.602,124.325,121.152,97.704,64.678
176,2019,245,109360,109360,680-682 Swanston Street CARLTON 3053,Carlton,Colourful Yunnan Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,8,144.96424,-37.80063,73.168,91.173,169.274,137.365,171.538,91.507,96.486,144.602,124.325,121.152,97.704,64.678
177,2019,245,109361,109361,678 Swanston Street CARLTON 3053,Carlton,Xian Famous Foods,4511,Cafes and Restaurants,Seats - Indoor,60,144.96423,-37.80069,72.953,90.695,168.057,136.594,170.532,91.119,95.958,143.128,123.575,120.558,97.451,64.502
178,2019,245,109365,109365,644-658 Swanston Street CARLTON 3053,Carlton,Carlton Black Ball,4511,Cafes and Restaurants,Seats - Indoor,25,144.96428,-37.80132,121.746,115.061,145.569,130.677,129.339,108.612,117.785,125.554,120.484,132.875,133.31,123.368
179,2019,245,109365,109365,644-658 Swanston Street CARLTON 3053,Carlton,Oko Oko,4511,Cafes and Restaurants,Seats - Indoor,40,144.96428,-37.80132,121.746,115.061,145.569,130.677,129.339,108.612,117.785,125.554,120.484,132.875,133.31,123.368
180,2019,245,110987,110987,660-674 Swanston Street CARLTON 3053,Carlton,Subway Carlton,4512,Takeaway Food Services,Seats - Indoor,30,144.96433,-37.80101,72.018,88.351,161.626,132.317,164.747,88.989,93.218,135.917,119.547,117.312,95.943,63.822
181,2019,245,110987,110987,660-674 Swanston Street CARLTON 3053,Carlton,Subway Carlton,4512,Takeaway Food Services,Seats - Outdoor,9,144.96433,-37.80101,72.018,88.351,161.626,132.317,164.747,88.989,93.218,135.917,119.547,117.312,95.943,63.822
182,2019,245,110987,110987,660-674 Swanston Street CARLTON 3053,Carlton,Momo Sushi,4512,Takeaway Food Services,Seats - Indoor,18,144.96433,-37.80101,72.018,88.351,161.626,132.317,164.747,88.989,93.218,135.917,119.547,117.312,95.943,63.822
